,LSOA_Code,Score_2001,Score_2011,Rank_2001,Rank_2011,Rank_chg,Z_score,score_chg,status
3507,E01003584,-1.36008680417012,0.07540371939660022,3392.0,2709.0,683.0,1.5159631932805315,1.43549052356672,ASC
3509,E01003586,-1.6573700041525186,-0.4122136757232896,4164.0,3643.0,521.0,1.1563935925317086,1.2451563284292289,ASC
3511,E01003588,-1.7836096600301308,-0.5746022652942939,4434.0,3958.0,476.0,1.0565131478792578,1.2090073947358368,ASC
3513,E01003590,-1.6821364175658775,-0.3193100825409487,4214.0,3431.0,783.0,1.7379197369526445,1.3628263350249288,ASC
3514,E01003591,-1.9088877917423817,-0.4479928735069469,4639.0,3712.0,927.0,2.057537159840487,1.4608949182354347,ASC
3517,E01003594,-1.7730822795139451,-0.4531525535077162,4413.0,3720.0,693.0,1.5381588476477428,1.319929726006229,ASC
3519,E01003596,-1.7060807896382164,-0.030977256640958857,4273.0,2898.0,1375.0,3.0519024754915534,1.6751035329972574,ASC
3523,E01003600,-1.9335667935853973,-0.5974804584536252,4668.0,4005.0,663.0,1.4715718845461092,1.3360863351317724,ASC
3532,E01003609,-1.3759154877450033,0.1811216149790245,3428.0,2543.0,885.0,1.9643154114982,1.5570371027240275,ASC
3536,E01003617,-1.7057872665362757,0.0022356346087080148,4271.0,2833.0,1438.0,3.1917350980049837,1.708022901144984,ASC
3544,E01003626,-1.6278056439428088,-0.17337404031163411,4080.0,3158.0,922.0,2.046439332656881,1.4544316036311746,ASC
3545,E01003627,-1.6244439338114112,-0.2417750254331461,4068.0,3263.0,805.0,1.7867501765605094,1.3826689083782648,ASC
3546,E01003628,-1.5403071723305928,-0.2185820564287728,3867.0,3231.0,636.0,1.4116436177546383,1.32172511590182,ASC
3553,E01003635,-1.3913040609863139,-0.06788951165732238,3473.0,2973.0,500.0,1.1097827183605649,1.3234145493289915,ASC
3562,E01003644,-1.0583500204131708,0.4831965394008667,2619.0,2095.0,524.0,1.1630522888418722,1.5415465598140377,ASC
3563,E01003645,-1.1741003979857627,0.29954685110526397,2918.0,2364.0,554.0,1.2296392519435058,1.4736472490910266,ASC
3564,E01003646,-1.1723669112752428,0.5953971742382397,2916.0,1956.0,960.0,2.130782819252284,1.7677640855134826,ASC
3565,E01003647,-0.9979805203322798,0.7734851894177249,2477.0,1762.0,715.0,1.5869892872556075,1.7714657097500046,ASC
3568,E01003650,-1.3631877710598073,0.18541253305518834,3399.0,2533.0,866.0,1.9221436682004984,1.5486003041149956,ASC
3570,E01003652,-0.8981440198139892,0.7535690495982075,2277.0,1787.0,490.0,1.0875870639933536,1.6517130694121966,ASC
3571,E01003653,-1.1103301877501877,0.5017950494155825,2747.0,2072.0,675.0,1.4982066697867624,1.6121252371657702,ASC
3572,E01003654,-1.1293213404741806,0.31667847863858284,2806.0,2333.0,473.0,1.0498544515690942,1.4459998191127634,ASC
3574,E01003656,-1.4208776775562524,-0.1119177034370529,3555.0,3053.0,502.0,1.1142218492340072,1.3089599741191995,ASC
3576,E01003658,-1.2798123179149394,0.10606954329562407,3179.0,2661.0,518.0,1.1497348962215448,1.3858818612105634,ASC
3579,E01003661,-1.4741769750929397,-0.12256438513033825,3687.0,3079.0,608.0,1.349495785526447,1.3516125899626017,ASC
3582,E01003664,-1.3679930008692678,0.002797670796111457,3408.0,2832.0,576.0,1.2784696915513707,1.3707906716653793,ASC
3583,E01003665,-1.4123742201030276,0.017645172805700604,3533.0,2806.0,727.0,1.6136240724962612,1.430019392908728,ASC
3586,E01003669,-0.4140095567592521,1.8719607030566816,1476.0,863.0,613.0,1.3605936127100524,2.285970259815934,ASC
3589,E01003672,-1.1651629105858747,0.5917636191353614,2903.0,1959.0,944.0,2.0952697722647464,1.7569265297212362,ASC
3592,E01003675,-0.9579145752638444,1.0661318582236812,2398.0,1473.0,925.0,2.053098028967045,2.0240464334875257,ASC
3593,E01003676,-0.7591600912542792,1.038228447283172,2023.0,1493.0,530.0,1.176369681462199,1.7973885385374513,ASC
3595,E01003678,-0.8007913708644947,1.096143133039595,2092.0,1441.0,651.0,1.444937099305455,1.8969345039040897,ASC
3598,E01003681,-1.1360214983455073,0.32084658676485744,2826.0,2325.0,501.0,1.1120022837972858,1.4568680851103646,ASC
3604,E01003688,-1.4252820336683465,0.2320531263643553,3566.0,2460.0,1106.0,2.4548393730135687,1.6573351600327018,ASC
3605,E01003689,-1.607354427196172,-0.3778557656833851,4023.0,3562.0,461.0,1.0232196663284407,1.2294986615127868,ASC
3613,E01003697,-0.8651857666653253,0.8059282428013417,2221.0,1731.0,490.0,1.0875870639933536,1.6711140094666668,ASC
3618,E01003702,-1.5474713336309578,-0.27257710047316663,3889.0,3324.0,565.0,1.2540544717474382,1.274894233157791,ASC
3619,E01003703,-0.6399384604394323,1.4063885703291583,1827.0,1182.0,645.0,1.4316197066851286,2.0463270307685906,ASC
3622,E01003706,-1.5027402137346195,-0.16325582844530645,3770.0,3136.0,634.0,1.407204486881196,1.339484385289313,ASC
3624,E01003708,-1.7120524120087668,-0.5117520035306863,4291.0,3829.0,462.0,1.025439231765162,1.2003004084780806,ASC
3627,E01003711,-1.2168701750035715,0.2019060362528798,3021.0,2505.0,516.0,1.1452957653481028,1.4187762112564513,ASC
3632,E01003716,-1.2789328307746235,0.2886421630801812,3177.0,2381.0,796.0,1.766774087630019,1.5675749938548047,ASC
3634,E01003719,-1.1502310632459525,0.39744358576896266,2865.0,2214.0,651.0,1.444937099305455,1.5476746490149151,ASC
3636,E01003721,-1.537076866247203,-0.19688847144679766,3859.0,3194.0,665.0,1.4760110154195512,1.3401883948004052,ASC
3638,E01003723,-1.9591754483150032,-0.7174131843632748,4698.0,4224.0,474.0,1.0520740170058154,1.2417622639517285,ASC
3639,E01003724,-1.3603093668647028,0.03616622178937708,3393.0,2776.0,617.0,1.369471874456937,1.3964755886540798,ASC
3643,E01003728,-1.5458354984584235,-0.25286059370839353,3886.0,3289.0,597.0,1.3250805657225144,1.29297490475003,ASC
3649,E01003734,-1.6096076010739826,-0.2730217061845307,4031.0,3325.0,706.0,1.5670131983251174,1.3365858948894518,ASC
3654,E01003739,-1.2934968611952211,0.1809065880188263,3209.0,2546.0,663.0,1.4715718845461092,1.4744034492140474,ASC
3655,E01003740,-1.1021759126734838,0.5203509838101883,2722.0,2043.0,679.0,1.507084931533647,1.6225268964836719,ASC
3659,E01003744,-0.4572952281590682,1.6052219118250206,1550.0,1042.0,508.0,1.1275392418543335,2.062517139984089,ASC
3662,E01003747,0.8531408252991602,3.977546680349305,419.0,203.0,216.0,0.479426134331764,3.124405855050145,ASC
3668,E01003753,-1.3925721092826662,-0.031014249000026382,3481.0,2899.0,582.0,1.2917870841716974,1.3615578602826397,ASC
3678,E01003763,-1.0731677777539028,0.4772180233534089,2652.0,2104.0,548.0,1.216321859323179,1.5503858011073115,ASC
3683,E01003768,-1.5411836302966007,0.009623872474722735,3870.0,2820.0,1050.0,2.3305437085571863,1.5508075027713235,ASC
3684,E01003769,-1.5940798377850405,-0.3082272405303207,3997.0,3409.0,588.0,1.305104476792024,1.2858525972547197,ASC
3688,E01003773,-1.323868238095072,0.18244548026357005,3304.0,2540.0,764.0,1.6957479936549429,1.506313718358642,ASC
3694,E01003779,-0.5576494820633782,1.535261847944234,1698.0,1091.0,607.0,1.3472762200897257,2.0929113300076123,ASC
3697,E01003782,-1.6497027935311093,-0.2647905757846628,4141.0,3313.0,828.0,1.8378001816050955,1.3849122177464466,ASC
3704,E01003789,-0.3791658414170076,2.2373516655127617,1432.0,674.0,758.0,1.6824306010346162,2.6165175069297693,ASC
3706,E01003791,-0.3815019153562257,1.8692082717058944,1437.0,866.0,571.0,1.267371864367765,2.2507101870621202,ASC
3710,E01003795,-0.0006028022221733488,2.6188099425234777,1024.0,526.0,498.0,1.1053435874871225,2.619412744745651,ASC
3712,E01003797,3.3096533225905933,8.019381731072839,11.0,24.0,-13.0,-0.02885435067737468,4.7097284084822455,ASC
3713,E01003798,1.0674696758269326,3.786505170497372,333.0,233.0,100.0,0.22195654367211293,2.71903549467044,ASC
3714,E01003799,2.999519384560984,6.806274350270401,17.0,39.0,-22.0,-0.04883043960786485,3.8067549657094175,ASC
3719,E01003804,0.5613698938711182,3.7628527569965566,591.0,238.0,353.0,0.7835065991625587,3.201482863125438,ASC
3720,E01003805,2.5898691019125266,5.472575042315174,35.0,91.0,-56.0,-0.12429566445638325,2.882705940402648,ASC
3721,E01003806,2.7914781226332144,6.471250445428977,23.0,58.0,-35.0,-0.07768479028523953,3.6797723227957615,ASC
3724,E01003809,1.959267070269883,4.975283124717801,93.0,112.0,-19.0,-0.042171743297701465,3.0160160544479178,ASC
3731,E01003816,1.1506667417290821,4.346847615243173,281.0,158.0,123.0,0.2730065487166989,3.1961808735140917,ASC
3741,E01003826,-1.0017168103494092,0.5893094554551098,2489.0,1961.0,528.0,1.1719305505887565,1.5910262658045191,ASC
3758,E01003843,-1.3454548530773178,0.1181616277833501,3355.0,2632.0,723.0,1.6047458107493766,1.4636164808606682,ASC
3767,E01003853,2.1879856090352865,5.005215826975523,66.0,110.0,-44.0,-0.0976608792157297,2.817230217940237,ASC
3785,E01003871,0.8845281994473684,3.926766272126372,402.0,210.0,192.0,0.4261565638504569,3.0422380726790035,ASC
3789,E01003875,0.7732924296466385,6.225629855727313,463.0,66.0,397.0,0.8811674783782885,5.452337426080674,ASC
3841,E01003927,-0.5310142925886796,1.4395999414826388,1650.0,1161.0,489.0,1.0853674985566324,1.9706142340713184,ASC
3846,E01003934,0.2984373542478558,3.8815052390549702,773.0,218.0,555.0,1.231858817380227,3.583067884807114,ASC
3850,E01003938,-1.1314869389410265,0.4514509093917238,2816.0,2137.0,679.0,1.507084931533647,1.5829378483327503,ASC
3853,E01003941,-0.9591444926958552,1.904236272495225,2399.0,845.0,1554.0,3.4492046886646355,2.8633807651910805,ASC
3863,E01003952,-0.1640139853773483,2.306100236109517,1177.0,640.0,537.0,1.1919066395192466,2.470114221486865,ASC
3864,E01003953,-0.16900569373305271,2.256696430176186,1182.0,666.0,516.0,1.1452957653481028,2.4257021239092387,ASC
3865,E01003954,-0.2167845650963542,2.286850025495877,1242.0,646.0,596.0,1.3228610002857932,2.503634590592231,ASC
3867,E01003956,-0.16840066491170705,2.1971295775862285,1181.0,692.0,489.0,1.0853674985566324,2.365530242497936,ASC
3868,E01003957,-0.5281667819672551,1.506097997164577,1644.0,1115.0,529.0,1.1741501160254777,2.034264779131832,ASC
3873,E01003964,-1.0311481856179534,1.0674913247970297,2561.0,1469.0,1092.0,2.4237654568994733,2.098639510414983,ASC
3877,E01003969,-1.2588989965580066,0.189100064112464,3113.0,2525.0,588.0,1.305104476792024,1.447999060670471,ASC
3878,E01003970,-1.6428377707442086,-0.3336403116966953,4121.0,3459.0,662.0,1.4693523191093878,1.3091974590475133,ASC
3883,E01003975,-1.525426994238095,0.2177756498465847,3827.0,2482.0,1345.0,2.9853155123899198,1.7432026440846795,ASC
3884,E01003976,-0.7316674808334428,1.507210769948066,1974.0,1113.0,861.0,1.9110458410168925,2.2388782507815086,ASC
3886,E01003978,-0.6974392939981475,1.0958210259764647,1923.0,1443.0,480.0,1.065391409626142,1.7932603199746122,ASC
3889,E01003981,-0.7495307807724477,1.2011330162988767,2000.0,1347.0,653.0,1.4493762301788975,1.9506637970713243,ASC
3891,E01003984,-1.4989848354471027,-0.2143280471935799,3756.0,3222.0,534.0,1.1852479432090832,1.284656788253523,ASC
3897,E01003991,-1.6500318687589342,-0.3796698982402804,4143.0,3568.0,575.0,1.2762501261146495,1.2703619705186535,ASC
3903,E01003998,-0.3887108090055956,1.6973602055904955,1445.0,988.0,457.0,1.0143414045815562,2.086071014596091,ASC
3905,E01004000,-1.4202194082232649,0.15307358951141284,3554.0,2583.0,971.0,2.155198039056217,1.5732929977346781,ASC
3907,E01004002,-0.5302048309734707,1.4098769940658633,1649.0,1180.0,469.0,1.04097618982221,1.940081825039334,ASC
3910,E01004005,-1.7893774264012636,-0.34833372416004754,4442.0,3494.0,948.0,2.1041480340116308,1.441043702241216,ASC
3911,E01004006,-1.3185509096400496,0.2544919821963772,3286.0,2439.0,847.0,1.8799719249027969,1.5730428918364268,ASC
3916,E01004012,-1.7700680966592426,-0.2837566999914636,4406.0,3358.0,1048.0,2.3261045776837443,1.486311396667779,ASC
3926,E01004022,-1.1613142263865075,0.7189704780768778,2891.0,1831.0,1060.0,2.3527393629243973,1.8802847044633848,ASC
3927,E01004023,-1.1606662787871895,0.4186647682359119,2888.0,2182.0,706.0,1.5670131983251174,1.5793310470231017,ASC
3930,E01004028,-1.4695243183253166,0.08728487219242093,3675.0,2695.0,980.0,2.1751741279867067,1.5568091905177377,ASC
3935,E01004033,-1.1486621969170745,0.31724744097858915,2858.0,2331.0,527.0,1.1697109851520353,1.4659096378956638,ASC
3945,E01004043,-1.4193360650932745,0.9053751324613076,3551.0,1621.0,1930.0,4.283761292871779,2.324711197554582,ASC
3946,E01004044,-1.4950933629485428,-0.03845424590239828,3743.0,2916.0,827.0,1.835580616168374,1.4566391170461446,ASC
3948,E01004046,-0.4585223527224827,1.5565104530494958,1552.0,1070.0,482.0,1.0698305404995845,2.015032805771978,ASC
3957,E01004055,-1.1559707624448747,0.4836796633345345,2876.0,2094.0,782.0,1.7357001715159233,1.6396504257794091,ASC
3963,E01004061,-0.4950164062564503,1.4911754368100711,1594.0,1124.0,470.0,1.0431957552589308,1.9861918430665213,ASC
3964,E01004062,-1.1218217691471657,0.4384009242761229,2773.0,2153.0,620.0,1.3761305707671003,1.5602226934232886,ASC
3965,E01004063,-0.776942601065379,1.1358515822355082,2059.0,1409.0,650.0,1.442717533868734,1.9127941833008872,ASC
3967,E01004065,-0.6438529892973512,1.6949250724717881,1837.0,990.0,847.0,1.8799719249027969,2.338778061769139,ASC
3970,E01004068,-1.7303115998263423,0.18442625123098136,4329.0,2536.0,1793.0,3.9796808280409848,1.914737851057324,ASC
3971,E01004069,2.2338856080770766,7.1075676988926135,58.0,34.0,24.0,0.053269570481307114,4.873682090815537,ASC
3974,E01004072,0.8728742068910482,4.324344055483434,409.0,160.0,249.0,0.5526717937435612,3.4514698485923856,ASC
3975,E01004073,0.9605978016286284,4.551599216115462,374.0,138.0,236.0,0.5238174430661866,3.5910014144868336,ASC
3977,E01004075,2.2266719790039984,6.35617152333558,59.0,61.0,-2.0,-0.004439130873442259,4.1294995443315825,ASC
3988,E01004086,-1.34718013794655,0.33132369184202703,3361.0,2312.0,1049.0,2.328324143120465,1.678503829788577,ASC
4065,E01004164,-1.5151294380497802,-0.07103064903491685,3808.0,2979.0,829.0,1.8400197470418165,1.444098789014863,ASC
4068,E01004167,-1.642282346614365,-0.3860718108668144,4119.0,3584.0,535.0,1.1874675086458044,1.2562105357475506,ASC
4075,E01004174,-1.0979764798644491,0.3863629959076411,2713.0,2239.0,474.0,1.0520740170058154,1.4843394757720902,ASC
4092,E01004191,-1.276910682020354,0.18280132956913464,3172.0,2539.0,633.0,1.404984921444475,1.4597120115894886,ASC
4093,E01004192,-1.1070136050092731,0.3943865680984093,2739.0,2221.0,518.0,1.1497348962215448,1.5014001731076825,ASC
4094,E01004193,-1.0965149807589232,0.4798305044732399,2711.0,2101.0,610.0,1.3539349163998893,1.576345485232163,ASC
4099,E01004198,-1.5844184711223073,-0.0148413140181379,3975.0,2863.0,1112.0,2.4681567656338963,1.5695771571041697,ASC
4103,E01004202,-1.0074605657125162,0.7526807111627193,2500.0,1789.0,711.0,1.5781110255087232,1.7601412768752356,ASC
4104,E01004203,-1.1245287541292084,0.564807852039249,2788.0,1983.0,805.0,1.7867501765605094,1.6893366061684574,ASC
4110,E01004209,-1.9698848903147843,-0.6573085691175965,4711.0,4114.0,597.0,1.3250805657225144,1.3125763211971881,ASC
4120,E01004222,-1.6070210801592617,-0.017643102012612318,4022.0,2866.0,1156.0,2.5658176448496257,1.5893779781466495,ASC
4122,E01004224,-1.6483065750144932,-0.02626219246685724,4136.0,2889.0,1247.0,2.767798099591249,1.6220443825476358,ASC
4135,E01004238,-1.9234203032638004,-0.09072678709033198,4655.0,3018.0,1637.0,3.633428619912489,1.8326935161734683,ASC
4139,E01004242,-1.7483066149114994,-0.24791100298276025,4357.0,3276.0,1081.0,2.399350237095541,1.5003956119287392,ASC
4141,E01004244,-1.8101867723143958,-0.4667795263341295,4485.0,3746.0,739.0,1.6402588577369148,1.3434072459802666,ASC
4148,E01004251,-1.7572137918205069,-0.3420832903574398,4378.0,3480.0,898.0,1.9931697621755744,1.4151305014630668,ASC
4149,E01004252,-1.614278006718471,0.04272612958913048,4043.0,2762.0,1281.0,2.843263324439767,1.6570041363076016,ASC
4152,E01004255,-1.2715595433358635,0.21758674200191827,3150.0,2484.0,666.0,1.4782305808562723,1.4891462853377817,ASC
4157,E01004260,-1.6539279897095225,0.09405773549628096,4157.0,2683.0,1474.0,3.271639453726945,1.7479857252058035,ASC
4164,E01004268,-1.9898801210696195,-0.6317087876138779,4724.0,4064.0,660.0,1.4649131882359456,1.3581713334557417,ASC
4169,E01004273,-1.893366163534644,-0.2777925518548553,4619.0,3337.0,1282.0,2.8454828898764886,1.6155736116797883,ASC
4177,E01004284,-1.3493346057286704,0.12078643570268645,3365.0,2625.0,740.0,1.6424784231736358,1.4701210414313568,ASC
4182,E01004289,-1.224182047242107,0.19024840274189256,3040.0,2522.0,518.0,1.1497348962215448,1.4144304499839997,ASC
4188,E01004295,-1.5622460400419371,-0.07252289603616957,3922.0,2983.0,939.0,2.0841719450811405,1.4897231440057674,ASC
4193,E01004301,-1.4672345759277738,0.9153554603061818,3668.0,1611.0,2057.0,4.565646103335364,2.382590036233956,ASC
4194,E01004302,-1.9257146927071247,-0.3529357361242073,4656.0,3511.0,1145.0,2.541402425045693,1.572778956582917,ASC
4196,E01004304,-1.4911226579847172,-0.046688555028556115,3737.0,2933.0,804.0,1.7845306111237882,1.4444341029561611,ASC
4197,E01004305,-1.6958137972839349,-0.4160067589646141,4248.0,3651.0,597.0,1.3250805657225144,1.2798070383193207,ASC
4198,E01004306,-0.8808618905544305,1.2050661517579888,2250.0,1343.0,907.0,2.0131458511060645,2.08592804231242,ASC
4201,E01004309,-1.4242865004316798,0.16558057702630624,3564.0,2565.0,999.0,2.2173458712844085,1.5898670774579862,ASC
4202,E01004310,-1.2169200222375078,0.3772423940761028,3022.0,2248.0,774.0,1.7179436480221544,1.5941624163136106,ASC
4203,E01004311,-1.4760119940216452,-0.07849373461105971,3692.0,2999.0,693.0,1.5381588476477428,1.3975182594105855,ASC
4204,E01004312,-1.8956550266187275,-0.3944789837724133,4624.0,3602.0,1022.0,2.268395876328994,1.501176042846314,ASC
4205,E01004313,-1.5455617299842008,0.30056743199254354,3885.0,2361.0,1524.0,3.382617725563001,1.8461291619767444,ASC
4206,E01004314,0.07318871594307114,2.898241495924976,949.0,435.0,514.0,1.140856634474661,2.8250527799819047,ASC
4207,E01004315,-1.1874671332019109,0.9027332229720134,2952.0,1627.0,1325.0,2.940924203655497,2.0902003561739244,ASC
4208,E01004316,-1.6342540283253828,0.6234614396750364,4097.0,1922.0,2175.0,4.827554824868457,2.257715468000419,ASC
4210,E01004318,-1.5811276524772586,-0.08104063975467786,3967.0,3004.0,963.0,2.137441515562448,1.5000870127225807,ASC
4211,E01004319,-1.7444496169695378,-0.27716106406150515,4346.0,3336.0,1010.0,2.2417610910883408,1.4672885529080326,ASC
4248,E01004357,-1.1476519420563929,0.38684277169517056,2854.0,2238.0,616.0,1.3672523090202158,1.5344947137515634,ASC
4267,E01004376,-1.3672179233285338,-0.01111969760717922,3407.0,2855.0,552.0,1.2252001210700636,1.3560982257213543,ASC
4271,E01004380,-1.3216903426130258,0.4742734886854734,3298.0,2109.0,1189.0,2.6390633042614233,1.7959638312984991,ASC
4296,E01004405,-1.342036914396625,0.16996598119482104,3347.0,2558.0,789.0,1.7512371295729712,1.5120028955914462,ASC
4314,E01004423,-1.7342063194028057,-0.4877621431403415,4333.0,3782.0,551.0,1.2229805556333424,1.246444176262464,ASC
4354,E01004465,-1.0516228667429506,0.5351856002009614,2603.0,2015.0,588.0,1.305104476792024,1.586808466943912,ASC
4355,E01004466,-0.7421376906416488,1.1086339231569151,1990.0,1430.0,560.0,1.2429566445638325,1.8507716137985641,ASC
4361,E01004472,1.092691041083247,3.913030150063743,316.0,212.0,104.0,0.2308348054189975,2.8203391089804954,ASC
4366,E01004477,2.660717263911518,5.827531741899798,28.0,77.0,-49.0,-0.10875870639933537,3.16681447798828,ASC
4367,E01004478,2.1622380396521903,5.71718808152791,71.0,81.0,-10.0,-0.02219565436721129,3.55495004187572,ASC
4368,E01004479,1.3275830345487745,4.3687149565428545,216.0,155.0,61.0,0.1353934916399889,3.041131921994081,ASC
4371,E01004482,-0.15510162033750666,2.4078640180422743,1166.0,603.0,563.0,1.2496153408739958,2.5629656383797808,ASC
4427,E01004538,-1.1460841361759335,0.5647965869607632,2851.0,1984.0,867.0,1.9243632336372196,1.7108807231366967,ASC
4433,E01004544,1.0142901023932744,4.664120146367386,355.0,126.0,229.0,0.5082804850091387,3.6498300439741116,ASC
4444,E01004555,2.0135305858643493,5.6464839713583705,84.0,84.0,0.0,0.0,3.632953385494021,ASC
4445,E01004556,2.00967974394613,5.588173150529313,86.0,87.0,-1.0,-0.0022195654367211295,3.5784934065831826,ASC
4448,E01004559,1.7549778251893182,5.976038840253893,109.0,74.0,35.0,0.07768479028523953,4.221061015064575,ASC
4455,E01004567,-1.6460555772358707,-0.3511472765681467,4130.0,3505.0,625.0,1.3872283979507063,1.2949083006677242,ASC
4465,E01004577,0.3212187750873968,3.512893230674206,758.0,296.0,462.0,1.025439231765162,3.191674455586808,ASC
4466,E01004579,0.4868915848619533,3.3680625684602075,642.0,319.0,323.0,0.7169196360609249,2.8811709835982544,ASC
4469,E01004582,0.2983161713991404,3.8676240804959297,774.0,219.0,555.0,1.231858817380227,3.5693079090967887,ASC
4484,E01004597,0.3857047347109265,3.2472228660085096,712.0,347.0,365.0,0.8101413844032123,2.8615181312975837,ASC
4490,E01004604,2.7105831867362653,6.630857814600258,26.0,51.0,-25.0,-0.05548913591802824,3.920274627863993,ASC
4511,E01004625,2.659489195137938,6.779891906898173,29.0,41.0,-12.0,-0.026634785240653557,4.120402711760235,ASC
4513,E01004627,1.0530281657336629,4.285084193557247,338.0,165.0,173.0,0.3839848205527554,3.2320560278235844,ASC
4514,E01004628,-1.2013140566295402,0.9930610248634374,2985.0,1539.0,1446.0,3.209491621498753,2.1943750814929777,ASC
4515,E01004629,0.2715675007577394,3.303667467442632,790.0,333.0,457.0,1.0143414045815562,3.032099966684892,ASC
4528,E01004642,-0.8785683052489515,0.8400396267462141,2244.0,1696.0,548.0,1.216321859323179,1.7186079319951657,ASC
4530,E01004644,-0.5832354763734817,2.1598913553467285,1749.0,713.0,1036.0,2.2994697924430896,2.7431268317202098,ASC
4532,E01004646,1.4977177260827987,12.203450454577794,165.0,4.0,161.0,0.35735003531210185,10.705732728494995,ASC
4533,E01004647,0.3409812287057116,6.512895200458559,736.0,55.0,681.0,1.5115240624070891,6.171913971752847,ASC
4535,E01004649,1.3987403198986186,5.2391925528056245,191.0,102.0,89.0,0.19754132386818046,3.8404522329070057,ASC
4539,E01004653,1.1011657188250439,5.885254303079793,310.0,75.0,235.0,0.5215978776294654,4.784088584254749,ASC
4540,E01004654,1.1164163913797671,4.663103762420169,297.0,127.0,170.0,0.377326124242592,3.5466873710404023,ASC
4542,E01004657,1.4533740040848813,6.149313712481643,178.0,69.0,109.0,0.2419326326026031,4.695939708396762,ASC
4545,E01004660,1.3552838427141751,4.433750976311002,206.0,148.0,58.0,0.1287347953298255,3.0784671335968268,ASC
4546,E01004661,0.8256648856814427,3.8452726307318126,434.0,223.0,211.0,0.4683283071481583,3.01960774505037,ASC
4548,E01004663,0.9485548649144262,3.8878226873813215,382.0,217.0,165.0,0.3662282970589864,2.939267822466896,ASC
4561,E01004680,1.4849000507684504,4.3124767619228574,168.0,161.0,7.0,0.015536958057047906,2.8275767111544066,ASC
4564,E01004683,1.398570263336415,4.56634858397417,192.0,135.0,57.0,0.12651522989310438,3.1677783206377548,ASC
4567,E01004687,4.290053187529241,13.626405573149198,8.0,2.0,6.0,0.013317392620326777,9.336352385619957,ASC
4568,E01004688,1.0497260013145815,4.451937514282128,340.0,145.0,195.0,0.4328152601606203,3.4022115129675465,ASC
4569,E01004689,1.7711332854690691,9.116803642769039,107.0,15.0,92.0,0.20420002017834396,7.345670357299969,ASC
4570,E01004690,3.6171285567579057,8.954243620783588,9.0,16.0,-7.0,-0.015536958057047906,5.3371150640256815,ASC
4571,E01004691,2.372744696734076,7.528686764399238,48.0,30.0,18.0,0.039952177860980334,5.15594206766516,ASC
4572,E01004692,1.5257730510112038,8.452556267411591,154.0,18.0,136.0,0.3018608993940736,6.926783216400387,ASC
4573,E01004693,1.9565168971763416,4.964419841373012,94.0,113.0,-19.0,-0.042171743297701465,3.0079029441966703,ASC
4574,E01004694,1.1637024651821093,4.016866709785735,275.0,200.0,75.0,0.16646740775408472,2.8531642446036267,ASC
4578,E01004698,0.7964134496411915,3.5313786158246985,453.0,291.0,162.0,0.359569600748823,2.734965166183507,ASC
4581,E01004701,1.1706407131748409,3.909237902909639,270.0,213.0,57.0,0.12651522989310438,2.738597189734798,ASC
4583,E01004703,1.6121670959868892,5.13475812272223,136.0,108.0,28.0,0.062147832228191625,3.5225910267353413,ASC
4584,E01004705,1.5189279159854832,4.408076296750497,158.0,152.0,6.0,0.013317392620326777,2.8891483807650142,ASC
4586,E01004707,1.454139896558857,4.258351383635189,177.0,169.0,8.0,0.017756523493769036,2.804211487076332,ASC
4591,E01004712,1.1494220214624409,4.19730352074673,283.0,178.0,105.0,0.23305437085571865,3.0478814992842884,ASC
4592,E01004713,1.8193749524777167,6.704227987878829,103.0,45.0,58.0,0.1287347953298255,4.884853035401113,ASC
4593,E01004714,1.5731820703079251,4.917630691477133,146.0,116.0,30.0,0.06658696310163388,3.3444486211692084,ASC
4596,E01004717,1.0900423452207184,4.307641243839767,317.0,162.0,155.0,0.3440326426917751,3.2175988986190487,ASC
4597,E01004718,-1.0595398604115185,0.43437578450184494,2624.0,2162.0,462.0,1.025439231765162,1.4939156449133637,ASC
4599,E01004720,-0.9164858294217452,1.0099284128245885,2315.0,1521.0,794.0,1.762334956756577,1.9264142422463333,ASC
4606,E01004727,1.3380378988720405,4.080219287715302,211.0,197.0,14.0,0.031073916114095813,2.742181388843261,ASC
4610,E01004731,0.6462726267824759,4.253134594145945,536.0,171.0,365.0,0.8101413844032123,3.606861967363469,ASC
4612,E01004733,1.1584058790849356,3.9679860588570826,277.0,206.0,71.0,0.1575891460072002,2.809580179772147,ASC
4616,E01004737,1.3290194529903043,4.283256494990297,215.0,166.0,49.0,0.10875870639933537,2.9542370419999933,ASC
4622,E01004743,0.15415381544154366,3.1430591630090605,867.0,366.0,501.0,1.1120022837972858,2.9889053475675174,ASC
4623,E01004744,-0.24238066015992585,3.188689015892946,1269.0,356.0,913.0,2.0264632437263908,3.431069676052872,ASC
4627,E01004748,1.2542586492598609,4.347470826294511,239.0,157.0,82.0,0.18200436581113266,3.093212177034649,ASC
4638,E01004761,1.7446914206139732,6.638318718156718,112.0,49.0,63.0,0.13983262251343118,4.893627297542745,ASC
4639,E01004762,1.186360149484878,4.2101070344536815,265.0,176.0,89.0,0.19754132386818046,3.023746884968804,ASC
4642,E01032512,-1.5111790668633232,-0.10073110495397314,3798.0,3040.0,758.0,1.6824306010346162,1.4104479619093502,ASC
4650,E01032568,-1.4388558786670649,-0.06144128710732012,3603.0,2959.0,644.0,1.4294001412484074,1.3774145915597449,ASC
