,LSOA11CD,PCA_scores_11_nbr
960,E01000978,-5.188860549999999
961,E01000979,-10.070382295
962,E01000980,-9.834127869
963,E01000981,-11.011090966000001
964,E01000982,-6.682344666
965,E01000983,-12.536158755
966,E01000984,-9.00454428
967,E01000985,-11.670783647999999
968,E01000986,-10.017447691000001
969,E01000987,-7.166927224999999
970,E01000989,-9.078648838
971,E01000990,-6.1111985099999995
972,E01000991,-12.157433969
973,E01000992,-13.174316698999998
974,E01000993,-10.855079844999999
975,E01000994,-16.136122131
976,E01000995,-11.372017211000001
977,E01000996,-8.235794495
978,E01000997,-11.651864476
979,E01000998,-12.056689914
980,E01000999,-11.880658081
981,E01001000,-9.735644490999999
982,E01001001,-7.689186071
983,E01001002,-7.589673771000001
984,E01001003,-14.095896147000001
985,E01001004,-9.657602369000001
986,E01001005,-8.471760313
987,E01001006,-10.251611458
988,E01001007,-7.984458946
989,E01001008,-10.269377114000001
990,E01001009,-10.415749632
991,E01001010,-14.087638074000001
992,E01001011,-10.186857766
993,E01001012,-12.391801618000002
994,E01001013,-9.852800089
995,E01001014,-19.739501038000004
996,E01001015,-8.239036444
997,E01001016,-12.683197305
998,E01001017,-7.598497411
999,E01001018,-10.177901357000001
1000,E01001019,-10.83441018
1001,E01001020,-7.671073177
1002,E01001021,-7.270725816000001
1003,E01001022,-7.518984249
1004,E01001023,-11.249615966999999
1005,E01001024,-8.165476793
1006,E01001025,-7.163398993
1007,E01001026,-3.378855267
1008,E01001027,-11.298408577
1009,E01001028,-7.8676651380000004
1010,E01001029,-11.561173537999998
1011,E01001030,-7.855331244
1012,E01001031,-10.744297070000002
1013,E01001032,-11.769074755
1014,E01001033,-10.823555215
1015,E01001034,-12.527425568000002
1016,E01001035,-6.833766784
1017,E01001036,-11.053138820000001
1018,E01001037,-11.060007839
1019,E01001038,-10.87044073
1020,E01001039,-8.618774431
1021,E01001040,-11.000481254
1022,E01001041,-7.471772157
1023,E01001042,-5.706209723
1024,E01001043,-13.118366747
1025,E01001044,-9.294350782
1026,E01001045,-10.613812606999998
1027,E01001046,-4.591698436
1028,E01001047,-8.858092472
1029,E01001048,-17.181508432999998
1030,E01001049,-14.377104945999998
1031,E01001050,-13.000189075000002
1032,E01001051,-8.471680354
1033,E01001052,-7.914168746
1034,E01001053,-12.660011734
1035,E01001054,-8.699434129999998
1036,E01001055,-16.731995522
1037,E01001056,-6.648851427
1038,E01001057,-12.727774630999999
1039,E01001058,-5.473793133999999
1040,E01001059,-12.858430786000001
1041,E01001060,-13.321711440000001
1042,E01001061,-8.489639540999999
1043,E01001062,-7.40978063
1044,E01001063,-9.216839163
1045,E01001064,-19.809848523
1046,E01001065,-20.866961647000004
1047,E01001066,-6.833679007000001
1048,E01001067,-8.356976551
1049,E01001068,-8.373433825
1050,E01001069,-8.866541389
1051,E01001070,-11.145779853
1052,E01001071,-4.599082114
1053,E01001072,-8.09656177
1054,E01001073,-9.977057298
1055,E01001074,-9.793327423
1056,E01001075,-8.296899614
1057,E01001076,-11.725599425
1058,E01001077,-8.576453918
1059,E01001078,-14.567230618
1060,E01001079,-7.743569095
1061,E01001080,-7.852869153
1062,E01001081,-11.539045589
1063,E01001082,-13.28345199
1064,E01001083,-11.052862696
1065,E01001084,-12.020934688999999
1066,E01001085,-14.833174437
1067,E01001086,-9.396270068
1068,E01001087,-13.570328347
1069,E01001088,-11.411299718999999
1070,E01001089,-7.310496110000001
1071,E01001090,-8.902207133000001
1072,E01001091,-13.71759999
1073,E01001092,-9.437883629000002
1074,E01001093,-10.199794544000001
1075,E01001094,-7.501569024
1076,E01001095,-6.9531428680000005
1077,E01001096,-11.961604000000001
1078,E01001097,-11.688985242000001
1079,E01001098,-6.589699509000001
1080,E01001099,-10.594419707
1081,E01001100,-8.683889854
1082,E01001101,-7.84933643
1083,E01001102,-9.633861416
1084,E01001103,-7.630049318
1085,E01001104,-15.951134118999999
1086,E01001105,-6.544143389
1087,E01001106,-2.89517001
1088,E01001107,-11.369933937000003
1089,E01001108,-7.899679197
1090,E01001109,-19.410093274
1091,E01001110,-10.206205019
1092,E01001111,-15.504396201
1093,E01001112,-11.935267414
1094,E01001113,-8.064182039
1095,E01001114,-13.522722229000003
1096,E01001115,-17.668161912000002
1097,E01001116,-8.224924600000001
1098,E01001117,-14.472648304
1099,E01001118,-8.208839107000001
1100,E01001119,-8.450505526
1101,E01001120,-8.290910937
1102,E01001121,-11.704135137
1103,E01001122,-9.683774752
1104,E01001123,-11.85790053
1105,E01001124,-7.344714587
1106,E01001125,-9.403210571
1107,E01001126,-8.481998371
1108,E01001127,-9.062284458
1109,E01001128,-7.242491656
1110,E01001129,-7.291025044
1111,E01001130,-7.149975854
1112,E01001131,-7.2943090239999995
1113,E01001132,-9.364168083
1114,E01001133,-6.577434502
1115,E01001134,-6.684347479999999
1116,E01001135,-12.036625809
1117,E01001136,-13.966079698000001
1118,E01001137,-10.001013471
1119,E01001138,-12.579817692999999
1120,E01001139,-11.026172203000002
1121,E01001140,-14.156285193999999
1122,E01001141,-5.697606522
1123,E01001142,-14.617539397999998
1124,E01001143,-11.54890865
1125,E01001144,-7.195330113000001
1126,E01001145,-11.672042829
1127,E01001146,-9.823909637
1128,E01001147,-12.978846258999999
1129,E01001148,-9.142296547
1130,E01001149,-9.026805899
1131,E01001150,-9.077458679
1132,E01001151,-8.261490505
1133,E01001152,-16.536299221
1134,E01001153,-11.935279801
1135,E01001154,-9.371880929
1136,E01001155,-12.215963700000001
1137,E01001156,-9.044135264
1138,E01001157,-10.437657796
1139,E01001158,-13.532931372
1140,E01001159,-12.005865222
1141,E01001160,-9.227901674
1142,E01001161,-7.650672603
1143,E01001162,-9.867603725
1144,E01001163,-10.395179356
1145,E01001164,-10.996238436000002
1146,E01001165,-7.532994693
1147,E01001166,-11.855210625999998
1148,E01001167,-17.387868039
1149,E01001168,-8.107435118
1150,E01001169,-7.6328184729999995
1151,E01001170,-9.609371011
1152,E01001171,-11.522245646
1153,E01001172,-9.84925209
1154,E01001173,-22.671399245
1155,E01001174,-7.781258019000001
1156,E01001175,-12.061120551000002
1157,E01001176,-12.032609333000002
1158,E01001177,-15.907845558
1159,E01001178,-16.125263551
1160,E01001179,-8.074227432
1161,E01001180,-16.491464025
1162,E01001181,-10.267632199000001
1163,E01001182,-11.773769468000001
1164,E01001183,-15.777613867000001
1165,E01001184,-9.928364553
1166,E01001185,-13.653526499
1167,E01001186,-12.086520664
1168,E01001187,-11.426316684000001
1169,E01001188,-7.907760541999999
1170,E01001189,-10.267611008
1171,E01001190,-10.735291912
1172,E01001191,-12.044641804
1173,E01001192,-8.109964176
1174,E01001193,-10.206518130000001
1175,E01001194,-17.164147782000004
1176,E01001195,-6.603703656
1177,E01001196,-12.400050279999999
1178,E01001197,-12.291350927
1179,E01001198,-5.782677917
1180,E01001199,-8.124707939
1181,E01001200,-9.734243072999998
1182,E01001201,-7.426514996999999
1183,E01001202,-9.709633435
1184,E01001203,-9.956002696
1185,E01001204,-6.973813964
1186,E01001205,-13.507265066000002
1187,E01001206,-9.386936555
1188,E01001207,-9.298008084
1189,E01001208,-10.146041479
1190,E01001209,-4.42214559
1191,E01001210,-9.945121196000002
1192,E01001211,-2.881745677
1193,E01001212,-5.923837132000001
1194,E01001213,-12.547709489
1195,E01001214,-14.795774682
1196,E01001215,-8.406166144
1197,E01001216,-10.563872257
1198,E01001217,-14.441114591000002
1199,E01001218,-10.453658148999999
1200,E01001219,-8.418256401999999
1201,E01001220,-17.576362628000002
1202,E01001221,-7.13185682
1203,E01001222,-9.271448386
1204,E01001223,-1.487170195
1205,E01001224,-6.512886613999999
1206,E01001225,-4.662455425
1207,E01001226,-5.772688861
1208,E01001227,-4.798467768
1209,E01001228,-6.201571212999999
1210,E01001229,-6.409013928
1211,E01001230,-5.984921849
1212,E01001231,-11.127459378000001
1213,E01001232,-5.7829537
1214,E01001233,-8.347459596
1215,E01001234,-9.161073997
1216,E01001235,-5.6226358990000005
1217,E01001236,-5.553398773
1218,E01001237,-6.8182233320000005
1219,E01001238,-12.439811109
1220,E01001239,-9.150631387
1221,E01001240,-13.437658786
1222,E01001241,-11.738155908000001
1223,E01001242,-6.779686784
1224,E01001243,-13.793732934000001
1225,E01001244,-8.396037208
1226,E01001245,-9.161442668
1227,E01001246,-13.167267013
1228,E01001247,-12.947377292999999
1229,E01001248,-11.458257105
1230,E01001249,-8.504956832000001
1231,E01001250,-11.215466215000001
1232,E01001251,-9.612992217
1233,E01001252,-7.228510179
1234,E01001253,-5.250463342000001
1235,E01001254,-8.848954633
1236,E01001255,-12.105432244
1237,E01001257,-10.224569447
1238,E01001258,-9.632591406
1239,E01001259,-9.111910145
1240,E01001260,-8.639853497
1241,E01001261,-15.457246785999999
1242,E01001262,-11.112536955
1243,E01001263,-16.001294907
1244,E01001264,-11.013814908999999
1245,E01001265,-11.198475945
1246,E01001266,-12.905673133
1247,E01001267,-11.141292948000002
1248,E01001268,-9.244545739000001
1249,E01001269,-9.719548919999998
1250,E01001270,-9.957113156
1251,E01001271,-13.702359879000001
1252,E01001272,-13.079313447999999
1253,E01001273,-8.975975477999999
1254,E01001274,-5.912091351000001
1255,E01001275,-6.059673855
1256,E01001276,-7.2665675940000005
1257,E01001277,-12.590687024
1258,E01001278,-9.418751478
1259,E01001279,-2.870157116
1260,E01001280,-6.279903785
1261,E01001281,-7.473400997
1262,E01001282,-9.299171063000001
1263,E01001283,-8.799818446000002
1264,E01001284,-15.142355558000002
1265,E01001285,-12.766434809
1266,E01001286,-10.635788912
1267,E01001287,-3.5186167520000002
1268,E01001288,-7.237588882000001
1269,E01001289,-7.127961426
1270,E01001290,-12.802853408
1271,E01001291,-11.762883023
1272,E01001292,-11.500708901
1273,E01001293,-11.939875127
1274,E01001294,-18.195901946
1275,E01001295,-6.153597936000001
1276,E01001296,-12.533357147999999
1277,E01001297,-14.060248844
1278,E01001298,-10.392205349000001
1279,E01001299,-6.877186073
1280,E01001300,-5.161011182
1281,E01001301,-8.342421661
1282,E01001302,-7.366182828
1283,E01001303,-7.688172228999999
1284,E01001304,-8.39461997
1285,E01001305,-8.581407467999998
1286,E01001306,-7.327721702
1287,E01001307,-9.893322774
1288,E01001308,-19.297494821
1289,E01001309,-9.188201036999999
1290,E01001310,-9.975350641
1291,E01001311,-9.665971157
1292,E01001312,-13.340419665999999
1293,E01001313,-12.174841091000001
1294,E01001314,-7.675543213
1295,E01001315,-9.818923312999999
1296,E01001316,-11.778879769
1297,E01001317,-11.685705757
1298,E01001318,-12.084958495999999
1299,E01001319,-10.099759554
1300,E01001320,-9.610410623
1301,E01001321,-13.863646267999998
1302,E01001322,-19.366295098000002
1303,E01001323,-5.484314671
1304,E01001324,-9.890468946
1305,E01001325,-15.754624193
1306,E01001326,-13.837492711
1307,E01001327,-9.75482362
1308,E01001328,-10.462799544000001
1309,E01001329,-8.053433557
1310,E01001330,-14.147174897000001
1311,E01001331,-11.990874674999999
1312,E01001332,-8.192114201999999
1313,E01001333,-8.41869716
1314,E01001334,-11.461824927
1315,E01001335,-9.606253289
1316,E01001336,-10.120399413000001
1317,E01001337,-11.957532254999999
1318,E01001338,-16.878775713
1319,E01001339,-11.622201015
1320,E01001340,-3.951126795
1321,E01001341,-7.604430088999999
1322,E01001342,-9.829409532
1323,E01001343,-9.734758352
1324,E01001344,-11.775801690000002
1325,E01001345,-9.687582259
1326,E01001346,-7.506415584
1327,E01001347,-15.49396452
1328,E01001348,-10.203287185
1329,E01001349,-14.915799049
1330,E01001350,-6.695123006999999
1331,E01001351,-13.790804712
1332,E01001352,-4.040428176000001
1333,E01001353,-8.550582764
1334,E01001354,-6.897508526999999
1335,E01001355,-10.436904791
1336,E01001356,-7.604615809
1337,E01001357,-8.70490833
1338,E01001358,-8.754172298
1339,E01001359,-12.752503059999999
1340,E01001360,-6.387915178
1341,E01001361,-16.795008616
1342,E01001362,-14.894682408
1343,E01001363,-10.23512753
1344,E01001364,-12.520683196
1345,E01001365,-17.18758258
1346,E01001366,-8.515822562
1347,E01001367,-16.684194259999998
1348,E01001368,-10.717071298
1349,E01001369,-12.265723882000001
1350,E01001370,-12.885274037
1351,E01001371,-14.821998219
1352,E01001372,-10.538662297000002
1353,E01001373,-10.536947697999999
1354,E01001374,-6.597773275
1355,E01001375,-4.410733545
1356,E01001376,-5.722153762
1357,E01001377,-1.1570760770000001
1358,E01001379,-2.5269121439999997
1359,E01001380,-5.433287589999999
1360,E01001381,-8.578887383
1361,E01001382,-6.506007875
1362,E01001383,-5.819334533
1363,E01001384,-10.198984502
1364,E01001385,-5.597648188
1365,E01001386,-9.878060776000002
1366,E01001387,-7.9512544819999995
1367,E01001388,-9.22561501
1368,E01001389,-9.931994615
1369,E01001390,-0.07746020099999995
1370,E01001391,-5.576113327000001
1371,E01001392,-2.7633565220000005
1372,E01001393,-0.16179761499999978
1373,E01001394,-6.997835785
1374,E01001395,-11.226232689000001
1375,E01001396,-9.892047229
1376,E01001397,-8.034969292
1377,E01001398,-1.9196741559999997
1378,E01001399,-6.690025706
1379,E01001400,-2.310665536
1380,E01001401,-9.522879503
1381,E01001402,-1.4327607549999994
1382,E01001403,-7.879886554
1383,E01001404,-8.363615593
1384,E01001405,-4.7416242650000004
1385,E01001406,-2.739420283
1386,E01001407,-14.722350861999999
1387,E01001408,-5.850752486999999
1388,E01001409,-9.124020154
1389,E01001410,-4.556727488
1390,E01001411,-8.586202683
1391,E01001412,-0.48807378700000026
1392,E01001413,-6.749585915000001
1393,E01001414,-3.6823286480000004
1394,E01001415,40.912348773000005
1395,E01001416,16.307671719
1396,E01001417,44.114221791000006
1397,E01001418,33.585773822
1398,E01001419,38.03729756
1399,E01001420,37.219350267
1400,E01001421,31.215723888999996
1401,E01001422,24.891227455
1402,E01001423,-14.128012708000002
1403,E01001424,-8.332824894
1404,E01001425,-18.400395487
1405,E01001426,-10.428263512000001
1406,E01001427,-15.895760524000002
1407,E01001428,-8.135281246
1408,E01001429,-18.114599541
1409,E01001430,-10.441004043
1410,E01001431,-8.255715030000001
1411,E01001432,-12.541682206
1412,E01001433,-11.458103716
1413,E01001434,-9.939569544000001
1414,E01001435,-7.59292467
1415,E01001436,-9.746202303
1416,E01001437,-19.085497972
1417,E01001438,-7.451000407
1418,E01001439,-15.468138527
1419,E01001440,-9.651522792000002
1420,E01001441,-13.518617813999999
1421,E01001442,-9.375519593
1422,E01001444,-6.982327642
1423,E01001445,-9.206000073
1424,E01001446,-11.998354809
1425,E01001447,-8.748176911
1426,E01001448,-12.067232223
1427,E01001449,-11.484478266
1428,E01001450,1.8378050069999998
1429,E01001451,5.507525998
1430,E01001452,2.8364392569999994
1431,E01001453,8.519520297
1432,E01001454,5.425809877
1433,E01001455,-0.9752222430000002
1434,E01001456,3.931790755
1435,E01001457,5.3974514209999995
1436,E01001458,-10.987214873
1437,E01001459,-11.945104824000001
1438,E01001460,-11.917410381
1439,E01001461,-12.331601196000001
1440,E01001462,-7.809672742000001
1441,E01001463,-8.532026904
1442,E01001464,-11.331935736000002
1443,E01001465,-13.470749467000001
1444,E01001466,-8.037769395000002
1445,E01001467,-8.290257433
1446,E01001468,0.66883201
1447,E01001469,2.2649740449999998
1448,E01001470,28.165468851999997
1449,E01001471,5.1547333449999995
1450,E01001472,9.479758256
1451,E01001473,19.166381445
1452,E01001474,7.431651812
1453,E01001475,15.889461204999998
1454,E01001476,-10.05562973
1455,E01001477,-15.431319990999997
1456,E01001478,-8.153444712
1457,E01001479,-17.437321312
1458,E01001480,-7.496724533
1459,E01001481,-8.163173538
1460,E01001482,-12.291377661999999
1461,E01001483,-12.620158531
1462,E01001484,-13.229941669
1463,E01001485,-10.365597079
1464,E01001486,-14.71999761
1465,E01001487,-9.907136713
1466,E01001488,-11.082689713
1467,E01001489,-8.318519493
1468,E01001491,-11.724764971
1469,E01001492,-10.424250698
1470,E01001493,-2.640269323
1471,E01001494,-7.088849637000001
1472,E01001495,-3.470531856
1473,E01001496,-3.6831920700000005
1474,E01001497,-4.770739584999999
1475,E01001498,-1.6146160730000003
1476,E01001499,-5.531869348000001
1477,E01001500,-6.740543794
1478,E01001501,-2.2709168699999998
1479,E01001502,-11.613203096
1480,E01001503,-7.287662411
1481,E01001504,-9.073384915
1482,E01001505,-11.343181701000002
1483,E01001506,-13.211151575000002
1484,E01001507,-11.148389986000002
1485,E01001508,-11.125348075
1486,E01001509,-7.537089424
1487,E01001510,-9.500091934
1488,E01001511,-8.732647981
1489,E01001512,-4.28687066
1490,E01001513,-9.988953977
1491,E01001514,-3.2410985180000003
1492,E01001515,-7.747726004
1493,E01001516,-9.653843116
1494,E01001517,-10.234551151000002
1495,E01001518,-15.374750155000001
1496,E01001519,25.427017612000004
1497,E01001520,15.559598762
1498,E01001521,29.028627047999997
1499,E01001522,13.541132296999997
1500,E01001523,20.526589564
1501,E01001524,25.940477589999997
1502,E01001525,12.310721447
1503,E01001526,9.373072891
1504,E01001527,13.851907149
1505,E01001528,3.792813392999999
1506,E01001529,1.516291538
1507,E01001530,3.055409409
1508,E01001531,11.687632756
1509,E01001532,18.300708569
1510,E01001533,13.696945665
1511,E01001534,18.356249456
1512,E01001535,9.485459248
1513,E01001536,-0.8987688610000004
1514,E01001537,-7.046126083
1515,E01001538,-7.596634550999999
1516,E01001539,-8.962636169
1517,E01001540,-5.817025226999999
1518,E01001541,-6.978483047999999
1519,E01001542,-6.824152416
1520,E01001543,-6.784775492000001
1521,E01001544,-7.790288581999999
1522,E01001545,-9.190565741
1523,E01001546,-7.078851693
1524,E01001547,-11.792002713999999
1525,E01001548,-6.216857084
1526,E01001549,-14.062286385
1527,E01001550,-9.121745933
1528,E01001551,-4.048141274
1529,E01001552,-8.726656768
1530,E01001553,-15.056165237999998
1531,E01001554,-8.067342747
1532,E01001555,-10.687024991
1533,E01001556,-7.052915861000001
1534,E01001557,-10.664382502
1535,E01001558,-14.441931001999997
1536,E01001559,-17.522006991
1537,E01001560,-7.735320093
1538,E01001562,-9.072602075999999
1539,E01001563,1.5301295309999998
1540,E01001564,0.5803720670000001
1541,E01001565,3.6584208069999997
1542,E01001566,3.349199169
1543,E01001567,9.998623191999998
1544,E01001568,16.692861205
1545,E01001569,2.3693736920000004
1546,E01001570,-3.132773141999999
1547,E01001571,-10.711495961
1548,E01001572,-8.212068661
1549,E01001573,-10.589510875
1550,E01001574,-18.508005797000003
1551,E01001575,-12.573389938
1552,E01001576,-12.868782588999998
1553,E01001577,-12.611740740999998
1554,E01001578,-12.665555717
1555,E01001579,-15.075783074999999
1556,E01001580,-8.752323922999999
1557,E01001581,-11.672662283
1558,E01001582,-8.19145924
1559,E01001583,-11.777870642000002
1560,E01001584,-8.868847952
1561,E01001585,-8.743269402
1562,E01001586,-5.256125958
1563,E01001587,-7.238699244999999
1564,E01001588,-17.896958639999998
1565,E01001589,-11.106043782
1566,E01001590,-9.043331886
1567,E01001591,-9.292239881
1568,E01001592,-10.351133880999999
1569,E01001593,-6.985412192999999
1570,E01001594,-10.780421805000001
1571,E01001595,-9.488747244
1572,E01001596,-8.301588456000001
1573,E01001597,-11.802095991
1574,E01001598,-9.200351324
1575,E01001599,-12.524017986
1576,E01001600,-6.929457888999999
1577,E01001601,-10.381157379000001
1578,E01001602,-11.318438535
1579,E01001603,-8.855595427
1580,E01001604,-8.559967442
1581,E01001605,-14.771352253000002
1582,E01001606,-10.315177567
1583,E01001607,-9.47969638
1584,E01001608,-10.812824600999999
1585,E01001609,-8.805412849
1586,E01001610,-7.392470836
1587,E01001611,-11.337385402999999
1588,E01001613,-10.365233453
1589,E01001614,-10.904560006999999
1590,E01001615,-13.838586606999998
1591,E01001617,-12.350374019
1592,E01001618,-9.523409376
1593,E01001619,-10.520951500999999
1594,E01001620,-9.898548529
1595,E01001621,-17.347962941
1596,E01001623,-9.590051179
1597,E01001624,-11.015858024
1598,E01001625,-11.606633641999998
1599,E01001629,-13.964328880000002
1600,E01001631,-12.749000195
1601,E01001632,-12.944140707999999
1602,E01001633,-10.364627428999999
1603,E01001634,-10.242670032
1604,E01001635,-10.038107571
1605,E01001636,-8.448094954
1606,E01001637,-16.603362552
1607,E01001638,-8.974184099
1608,E01001640,-3.132835475
1609,E01001641,-9.759800467
1610,E01001642,-11.849094506000002
1611,E01001644,-14.932226987
1612,E01001645,-11.621744541999998
1613,E01001646,-9.659703614
1614,E01001647,-12.881938272
1615,E01001648,-13.489496084
1616,E01001649,-9.747006709
1617,E01001650,-7.768749277999999
1618,E01001651,-11.966506248000002
1619,E01001652,-14.257219238000001
1620,E01001653,-9.990316493000002
1621,E01001654,-8.889336514
1622,E01001655,-11.335269629999999
1623,E01001656,-8.509646819
1624,E01001657,-8.511904537000001
1625,E01001658,-8.744947786000001
1626,E01001659,-14.956283027000001
1627,E01001660,-10.220385696
1628,E01001661,-12.373985977
1629,E01001662,-8.951944572
1630,E01001664,-6.664620283
1631,E01001665,-4.952054929
1632,E01001666,-10.403597902
1633,E01001667,-8.827057529
1634,E01001668,-5.698026115
1635,E01001669,-14.181258777
1636,E01001671,-12.365326014
1637,E01001672,-14.526030556
1638,E01001673,-14.965905756000002
1639,E01001674,-13.259819781000001
1640,E01001675,-12.602055002
1641,E01001676,-10.675427231
1642,E01001677,-12.85925645
1643,E01001678,-6.289666258
1644,E01001679,-5.498967893
1645,E01001680,-7.8755040460000005
1646,E01001681,-11.806293790000002
1647,E01001682,-17.125432853000003
1648,E01001683,-14.131211651
1649,E01001684,-19.558520442
1650,E01001685,-14.081230272
1651,E01001686,-14.172022917999998
1652,E01001687,-13.717430424000002
1653,E01001688,-12.455114278
1654,E01001690,-10.465160687000001
1655,E01001692,-8.105211768
1656,E01001693,-12.774293608999999
1657,E01001694,-12.510621482
1658,E01001695,-12.180897384000001
1659,E01001696,-9.869791085
1660,E01001697,-15.013475498
1661,E01001698,-10.190909851999999
1662,E01001699,-16.285001069
1663,E01001700,-12.693552841
1664,E01001701,-17.931388752999997
1665,E01001702,-8.222713139
1666,E01001703,-12.053180277000001
1667,E01001704,-10.073009292999998
1668,E01001705,-10.501243869
1669,E01001706,-6.501383811
1670,E01001708,-14.308375856999998
1671,E01001709,-11.592992253999999
1672,E01001710,-10.533033315
1673,E01001711,-6.118568764
1674,E01001712,-10.688478530000001
1675,E01001713,-12.465104727
1676,E01001714,61.177271088
1677,E01001715,8.009010773
1678,E01001716,6.350282851999999
1679,E01001717,12.272474024
1680,E01001718,-4.790435747
1681,E01001719,25.640208176
1682,E01001720,5.069846058999998
1683,E01001722,70.820457885
1684,E01001723,121.236841851
1685,E01001724,108.329573478
1686,E01001725,166.82838339199998
1687,E01001726,137.899622582
1688,E01001727,195.42726019
1689,E01001728,90.318929008
1690,E01001729,-8.006368668999999
1691,E01001730,-8.669989829
1692,E01001731,-9.546279348999997
1693,E01001732,-5.1396802390000005
1694,E01001733,-8.233863692
1695,E01001734,-10.038499329
1696,E01001735,-6.809208454999999
1697,E01001736,-1.7093459060000002
1698,E01001737,-2.845649596000001
1699,E01001738,-3.09399368
1700,E01001739,-6.896594619
1701,E01001740,-5.671525879000001
1702,E01001741,3.451425213
1703,E01001742,-1.022642676
1704,E01001744,-8.164816897000001
1705,E01001745,-8.897485360000001
1706,E01001746,-2.999718754
1707,E01001747,-9.679036887
1708,E01001748,-8.282005602
1709,E01001749,-5.05680419
1710,E01001750,-5.110739526
1711,E01001751,-7.357740810999999
1712,E01001752,-9.591302268
1713,E01001753,-3.70036788
1714,E01001754,-7.838130312
1715,E01001755,-9.922163234
1716,E01001756,-9.494569069
1717,E01001757,-4.1478731909999995
1718,E01001758,-7.191468739
1719,E01001759,-4.39901017
1720,E01001760,-6.853997731
1721,E01001761,-5.67962554
1722,E01001762,-6.890586959
1723,E01001763,-5.018395217999999
1724,E01001764,-4.195039069
1725,E01001765,-5.312259415000001
1726,E01001767,3.884084466
1727,E01001768,4.726065805000001
1728,E01001769,24.509835209000002
1729,E01001770,-4.536883617
1730,E01001772,-6.164908229
1731,E01001773,-9.034161439
1732,E01001774,-15.709846162
1733,E01001775,-4.652629255000001
1734,E01001776,-5.57880248
1735,E01001777,-8.957958978
1736,E01001779,-7.669596916
1737,E01001780,-4.135914648000001
1738,E01001781,-6.825603640000001
1739,E01001782,-9.557137314
1740,E01001783,-5.089263247
1741,E01001784,-6.826377807
1742,E01001785,-5.601681835000001
1743,E01001786,-20.580323424
1744,E01001787,-7.83110615
1745,E01001788,-7.435405453
1746,E01001789,-6.973600941000002
1747,E01001790,-4.106068673
1748,E01001791,-7.989106358
1749,E01001792,-4.917959788
1750,E01001793,-7.012480067
1751,E01001794,-4.26237427
1752,E01001795,-4.019871914
1753,E01001796,-4.015659198
1754,E01001798,22.621914457
1755,E01001799,260.166550738
1756,E01001800,129.23598286
1757,E01001801,92.258333944
1758,E01001802,127.11055703800001
1759,E01001803,83.213442411
1760,E01001804,171.80748522
1761,E01001805,153.68592463500002
1762,E01001806,56.66597838
1763,E01001807,89.945155521
1764,E01001808,253.98793032000003
1765,E01001809,246.368992244
1766,E01001811,58.292697466999996
1767,E01001812,160.99790269800002
1768,E01001813,-2.821646877
1769,E01001814,328.01821747
1770,E01001815,-3.711007793
1771,E01001816,-3.4402487020000008
1772,E01001819,-9.39842478
1773,E01001820,-6.840570711
1774,E01001821,-6.23821053
1775,E01001822,68.11879112999999
1776,E01001823,159.855861386
1777,E01001824,204.49919930599995
1778,E01001825,203.78559931
1779,E01001826,270.89696113
1780,E01001827,120.422663853
1781,E01001828,41.152987982999996
1782,E01001829,6.570558758
1783,E01001830,-2.7188569430000005
1784,E01001831,5.636392649
1785,E01001832,-2.97265809
1786,E01001833,-3.3982835600000003
1787,E01001834,-3.8260577170000003
1788,E01001835,-5.172012863
1789,E01001836,-1.554784212
1790,E01001837,-6.256377666000001
1791,E01001838,-5.959852083
1792,E01001839,-5.724917111
1793,E01001840,-5.843436602000001
1794,E01001841,-6.999988197
1795,E01001842,-1.914004901
1796,E01001843,-3.366961119
1797,E01001844,-9.582460635999999
1798,E01001845,-4.514316205
1799,E01001846,-4.994116129
1800,E01001847,-5.876652138
1801,E01001848,-9.961007739
1802,E01001849,-7.857765086000001
1803,E01001850,-5.980183784
1804,E01001851,-5.796307757
1805,E01001852,-2.332060706
1806,E01001853,-6.3370518890000005
1807,E01001854,-2.864737099
1808,E01001855,-1.0286352429999999
1809,E01001856,-1.9462055360000003
1810,E01001857,-5.38377433
1811,E01001858,-10.622746647
1812,E01001859,-4.387546242
1813,E01001860,-12.456618472
1814,E01001861,-8.208918693
1815,E01001862,-9.35340869
1816,E01001863,-6.7784122369999995
1817,E01001864,-4.457141484
1818,E01001865,-6.419455640000001
1819,E01001866,-7.429884939
1820,E01001867,-6.284425229999999
1821,E01001868,-1.8820854790000001
1822,E01001869,-5.914951046999999
1823,E01001870,-6.5861901849999995
1824,E01001871,-5.073100018
1825,E01001872,-5.7934113
1826,E01001873,-0.5947270720000001
1827,E01001874,-15.019381994000002
1828,E01001875,-11.405662915
1829,E01001876,-18.198003137
1830,E01001877,-16.284400072
1831,E01001878,-5.669446807
1832,E01001879,-9.016674884
1833,E01001880,-5.378088323000001
1834,E01001881,-8.237995523
1835,E01001882,-8.3991331
1836,E01001883,-7.53821665
1837,E01001884,-8.150845191
1838,E01001885,-7.596758909
1839,E01001886,-8.947231118000001
1840,E01001887,-9.230608934
1841,E01001888,-3.388628326
1842,E01001889,-9.128672510000001
1843,E01001890,-7.6727859810000005
1844,E01001891,-9.298818327
1845,E01001892,-7.206808942
1846,E01001893,-5.436062231
1847,E01001894,-7.539170606
1848,E01001895,-7.111581121
1849,E01001896,-8.630278257
1850,E01001897,-6.528825516
1851,E01001898,-9.968583976
1852,E01001899,-4.800832021
